Id,Game,Title,Release,Series,Genre,Sub.genre,Developer,Publisher,Country,Platform,PEGI,Customizable_main,Protagonist,Protagonist_Non_Male,Relevant_males,Relevant_no_males,Percentage_non_male,Criteria,Director,Total_team,female_team,Team_percentage,Metacritic,Destructoid,IGN,GameSpot,Avg_Reviews,Continent,Year,count,Last5Years,ï..Name,Gender,Age,Age_range,Playable,Sexualization,Species,Side,Relevance,Romantic_Interest,Sexualized_clothing,Trophy,Damsel.in.Distress,Sexualized.Cutscenes,Total
PSS_Marnie,PSS,Pokémon Sword/Shield,Nov-19,Pokémon,RPG,RPG,Game Freak,Nintendo,JPN,Nintendo Switch,7,Yes,1,1,4,5,56%,MS,M,9,1,11%,8,7,9.3,9,8.3,Asia,2019,1,1,Marnie,Female,Teenager,Teenager,0,0,Human,B,MC,No,0,0,0,0,0
PSS_Oleana,PSS,Pokémon Sword/Shield,Nov-19,Pokémon,RPG,RPG,Game Freak,Nintendo,JPN,Nintendo Switch,7,Yes,1,1,4,5,56%,MS,M,9,1,11%,8,7,9.3,9,8.3,Asia,2019,1,1,Oleana ,Female,Adult,Adult,0,0,Human,A,SC,No,0,0,0,0,0
PSS_Protagonist,PSS,Pokémon Sword/Shield,Nov-19,Pokémon,RPG,RPG,Game Freak,Nintendo,JPN,Nintendo Switch,7,Yes,1,1,4,5,56%,MS,M,9,1,11%,8,7,9.3,9,8.3,Asia,2019,1,1,Protagonist,Custom,Teenager,Teenager,1,0,Human,P,PA,No,0,0,0,0,0
PSS_Rose,PSS,Pokémon Sword/Shield,Nov-19,Pokémon,RPG,RPG,Game Freak,Nintendo,JPN,Nintendo Switch,7,Yes,1,1,4,5,56%,MS,M,9,1,11%,8,7,9.3,9,8.3,Asia,2019,1,1,Rose,Male,Adult,Adult,0,0,Human,A,MA,No,0,0,0,0,0
PSS_Sonia,PSS,Pokémon Sword/Shield,Nov-19,Pokémon,RPG,RPG,Game Freak,Nintendo,JPN,Nintendo Switch,7,Yes,1,1,4,5,56%,MS,M,9,1,11%,8,7,9.3,9,8.3,Asia,2019,1,1,Sonia,Female,26,Adult,0,0,Human,P,SC,No,0,0,0,0,0
RDR2_Abigail,RDR2,Red Dead Redemption 2,Dec-18,Red Dead,Action-adventure,Action-adventure,Rockstar Studios,Rockstar Games,USA,Multi,18,No,1,0,17,7,29%,SR,M,7,0,0%,9.7,9.5,10,9,9.6,North America,2018,1,1,Abigail Roberts,Female,22,Young adult,0,0,Human,P,MC,No,0,0,0,0,0
RDR2_Arthur,RDR2,Red Dead Redemption 2,Dec-18,Red Dead,Action-adventure,Action-adventure,Rockstar Studios,Rockstar Games,USA,Multi,18,No,1,0,17,7,29%,SR,M,7,0,0%,9.7,9.5,10,9,9.6,North America,2018,1,1,Arthur Morgan,Male,36,Adult,1,0,Human,P,PA,No,0,0,0,0,0
RDR2_Bill,RDR2,Red Dead Redemption 2,Dec-18,Red Dead,Action-adventure,Action-adventure,Rockstar Studios,Rockstar Games,USA,Multi,18,No,1,0,17,7,29%,SR,M,7,0,0%,9.7,9.5,10,9,9.6,North America,2018,1,1,Bill Williamson,Male,33,Adult,0,0,Human,P,MC,No,0,0,0,0,0
RDR2_Charles,RDR2,Red Dead Redemption 2,Dec-18,Red Dead,Action-adventure,Action-adventure,Rockstar Studios,Rockstar Games,USA,Multi,18,No,1,0,17,7,29%,SR,M,7,0,0%,9.7,9.5,10,9,9.6,North America,2018,1,1,Charles Smith,Male,27,Adult,0,0,Human,P,MC,No,0,0,0,0,0
RDR2_Cornwall,RDR2,Red Dead Redemption 2,Dec-18,Red Dead,Action-adventure,Action-adventure,Rockstar Studios,Rockstar Games,USA,Multi,18,No,1,0,17,7,29%,SR,M,7,0,0%,9.7,9.5,10,9,9.6,North America,2018,1,1,Cornwall,Male,Middle-aged,Middle-aged,0,0,Human,A,MA,No,0,0,0,0,0
RDR2_Hosea,RDR2,Red Dead Redemption 2,Dec-18,Red Dead,Action-adventure,Action-adventure,Rockstar Studios,Rockstar Games,USA,Multi,18,No,1,0,17,7,29%,SR,M,7,0,0%,9.7,9.5,10,9,9.6,North America,2018,1,1,Hosea Matthews,Male,55,Middle-aged,0,0,Human,P,MC,No,0,0,0,0,0
RDR2_Jack,RDR2,Red Dead Redemption 2,Dec-18,Red Dead,Action-adventure,Action-adventure,Rockstar Studios,Rockstar Games,USA,Multi,18,No,1,0,17,7,29%,SR,M,7,0,0%,9.7,9.5,10,9,9.6,North America,2018,1,1,Jack Marston,Male,4,Infant,0,0,Human,P,SC,No,0,0,0,0,0
RDR2_Javier,RDR2,Red Dead Redemption 2,Dec-18,Red Dead,Action-adventure,Action-adventure,Rockstar Studios,Rockstar Games,USA,Multi,18,No,1,0,17,7,29%,SR,M,7,0,0%,9.7,9.5,10,9,9.6,North America,2018,1,1,Javier Escuella,Male,42,Middle-aged,0,0,Human,P,SC,No,0,0,0,0,0
RDR2_John,RDR2,Red Dead Redemption 2,Dec-18,Red Dead,Action-adventure,Action-adventure,Rockstar Studios,Rockstar Games,USA,Multi,18,No,1,0,17,7,29%,SR,M,7,0,0%,9.7,9.5,10,9,9.6,North America,2018,1,1,John Marston,Male,26,Adult,0,0,Human,P,MC,No,0,0,0,0,0
RDR2_Josiah,RDR2,Red Dead Redemption 2,Dec-18,Red Dead,Action-adventure,Action-adventure,Rockstar Studios,Rockstar Games,USA,Multi,18,No,1,0,17,7,29%,SR,M,7,0,0%,9.7,9.5,10,9,9.6,North America,2018,1,1,Josiah Trelawney,Male,Adult,Adult,0,0,Human,P,SC,No,0,0,0,0,0
RDR2_Karen,RDR2,Red Dead Redemption 2,Dec-18,Red Dead,Action-adventure,Action-adventure,Rockstar Studios,Rockstar Games,USA,Multi,18,No,1,0,17,7,29%,SR,M,7,0,0%,9.7,9.5,10,9,9.6,North America,2018,1,1,Karen Jons,Female,25,Adult,0,0,Human,P,SC,No,0,0,0,0,0
RDR2_Kieran,RDR2,Red Dead Redemption 2,Dec-18,Red Dead,Action-adventure,Action-adventure,Rockstar Studios,Rockstar Games,USA,Multi,18,No,1,0,17,7,29%,SR,M,7,0,0%,9.7,9.5,10,9,9.6,North America,2018,1,1,Kieran Duffy,Male,37,Adult,0,0,Human,P,SC,No,0,0,0,0,0
RDR2_Lenny,RDR2,Red Dead Redemption 2,Dec-18,Red Dead,Action-adventure,Action-adventure,Rockstar Studios,Rockstar Games,USA,Multi,18,No,1,0,17,7,29%,SR,M,7,0,0%,9.7,9.5,10,9,9.6,North America,2018,1,1,Lenny Summers,Male,19,Young adult,0,0,Human,P,SC,No,0,0,0,0,0
RDR2_Leopold,RDR2,Red Dead Redemption 2,Dec-18,Red Dead,Action-adventure,Action-adventure,Rockstar Studios,Rockstar Games,USA,Multi,18,No,1,0,17,7,29%,SR,M,7,0,0%,9.7,9.5,10,9,9.6,North America,2018,1,1,Leopold Strauss,Male,53,Middle-aged,0,0,Human,P,SC,No,0,0,0,0,0
RDR2_Mary-Beth,RDR2,Red Dead Redemption 2,Dec-18,Red Dead,Action-adventure,Action-adventure,Rockstar Studios,Rockstar Games,USA,Multi,18,No,1,0,17,7,29%,SR,M,7,0,0%,9.7,9.5,10,9,9.6,North America,2018,1,1,Mary-Beth Gaskill,Female,22,Young adult,0,0,Human,P,SC,No,0,0,0,0,0
RDR2_Micah,RDR2,Red Dead Redemption 2,Dec-18,Red Dead,Action-adventure,Action-adventure,Rockstar Studios,Rockstar Games,USA,Multi,18,No,1,0,17,7,29%,SR,M,7,0,0%,9.7,9.5,10,9,9.6,North America,2018,1,1,Micah Bell,Male,39,Adult,0,0,Human,B,MC,No,0,0,0,0,0
RDR2_Molly,RDR2,Red Dead Redemption 2,Dec-18,Red Dead,Action-adventure,Action-adventure,Rockstar Studios,Rockstar Games,USA,Multi,18,No,1,0,17,7,29%,SR,M,7,0,0%,9.7,9.5,10,9,9.6,North America,2018,1,1,Molly O'Shea,Female,Young adult,Young adult,0,0,Human,P,SC,No,0,0,0,0,0
RDR2_Mr.Pearson,RDR2,Red Dead Redemption 2,Dec-18,Red Dead,Action-adventure,Action-adventure,Rockstar Studios,Rockstar Games,USA,Multi,18,No,1,0,17,7,29%,SR,M,7,0,0%,9.7,9.5,10,9,9.6,North America,2018,1,1,Mr.Pearson,Male,Middle-aged,Middle-aged,0,0,Human,P,SC,No,0,0,0,0,0
RDR2_Sadie,RDR2,Red Dead Redemption 2,Dec-18,Red Dead,Action-adventure,Action-adventure,Rockstar Studios,Rockstar Games,USA,Multi,18,No,1,0,17,7,29%,SR,M,7,0,0%,9.7,9.5,10,9,9.6,North America,2018,1,1,Sadie Adler,Female,Adult,Adult,0,0,Human,P,SC,No,0,0,0,0,0
RDR2_Sean,RDR2,Red Dead Redemption 2,Dec-18,Red Dead,Action-adventure,Action-adventure,Rockstar Studios,Rockstar Games,USA,Multi,18,No,1,0,17,7,29%,SR,M,7,0,0%,9.7,9.5,10,9,9.6,North America,2018,1,1,Sean McGuire,Male,Young adult,Young adult,0,0,Human,P,SC,No,0,0,0,0,0
RDR2_Susan,RDR2,Red Dead Redemption 2,Dec-18,Red Dead,Action-adventure,Action-adventure,Rockstar Studios,Rockstar Games,USA,Multi,18,No,1,0,17,7,29%,SR,M,7,0,0%,9.7,9.5,10,9,9.6,North America,2018,1,1,Susan Grimshaw,Female,54,Middle-aged,0,0,Human,P,SC,No,0,0,0,0,0
RDR2_Swanson,RDR2,Red Dead Redemption 2,Dec-18,Red Dead,Action-adventure,Action-adventure,Rockstar Studios,Rockstar Games,USA,Multi,18,No,1,0,17,7,29%,SR,M,7,0,0%,9.7,9.5,10,9,9.6,North America,2018,1,1,Swanson Reverend,Male,46,Middle-aged,0,0,Human,P,SC,No,0,0,0,0,0
RDR2_Tilly,RDR2,Red Dead Redemption 2,Dec-18,Red Dead,Action-adventure,Action-adventure,Rockstar Studios,Rockstar Games,USA,Multi,18,No,1,0,17,7,29%,SR,M,7,0,0%,9.7,9.5,10,9,9.6,North America,2018,1,1,Tilly Jackson,Female,Young adult,Young adult,0,0,Human,P,SC,No,0,0,0,0,0
RDR2_Uncle,RDR2,Red Dead Redemption 2,Dec-18,Red Dead,Action-adventure,Action-adventure,Rockstar Studios,Rockstar Games,USA,Multi,18,No,1,0,17,7,29%,SR,M,7,0,0%,9.7,9.5,10,9,9.6,North America,2018,1,1,Uncle,Male,61,Middle-aged,0,0,Human,P,SC,No,0,0,0,0,0
SK_Black,SK,Shovel Knight: Shovel of Hope,Jun-14,,Action,Platform,Yacht Club Games,Yacht Club Games,USA,Multi,7,No,1,0,10,2,17%,TR,M,9,1,11%,8.8,9,9,8,8.7,North America,2014,1,0,Black Knight,Male,Adult,Adult,0,0,Human,A,MC,No,0,0,0,0,0
SK_Enchantress,SK,Shovel Knight: Shovel of Hope,Jun-14,,Action,Platform,Yacht Club Games,Yacht Club Games,USA,Multi,7,No,1,0,10,2,17%,TR,M,9,1,11%,8.8,9,9,8,8.7,North America,2014,1,0,Enchantress,Female,Adult,Adult,0,0,Humanoid,A,MA,No,0,0,0,0,0
SK_King,SK,Shovel Knight: Shovel of Hope,Jun-14,,Action,Platform,Yacht Club Games,Yacht Club Games,USA,Multi,7,No,1,0,10,2,17%,TR,M,9,1,11%,8.8,9,9,8,8.7,North America,2014,1,0,King Knight,Male,Adult,Adult,0,0,Human,A,SC,No,0,0,0,0,0
SK_Mole,SK,Shovel Knight: Shovel of Hope,Jun-14,,Action,Platform,Yacht Club Games,Yacht Club Games,USA,Multi,7,No,1,0,10,2,17%,TR,M,9,1,11%,8.8,9,9,8,8.7,North America,2014,1,0,Mole Knight,Male,Adult,Adult,0,0,Human,A,SC,No,0,0,0,0,0
SK_Plague,SK,Shovel Knight: Shovel of Hope,Jun-14,,Action,Platform,Yacht Club Games,Yacht Club Games,USA,Multi,7,No,1,0,10,2,17%,TR,M,9,1,11%,8.8,9,9,8,8.7,North America,2014,1,0,Plague Knight,Male,Adult,Adult,0,0,Humanoid,A,SC,No,0,0,0,0,0
SK_Polar,SK,Shovel Knight: Shovel of Hope,Jun-14,,Action,Platform,Yacht Club Games,Yacht Club Games,USA,Multi,7,No,1,0,10,2,17%,TR,M,9,1,11%,8.8,9,9,8,8.7,North America,2014,1,0,Polar Knight,Male,Adult,Adult,0,0,Human,A,SC,No,0,0,0,0,0
SK_Propeller,SK,Shovel Knight: Shovel of Hope,Jun-14,,Action,Platform,Yacht Club Games,Yacht Club Games,USA,Multi,7,No,1,0,10,2,17%,TR,M,9,1,11%,8.8,9,9,8,8.7,North America,2014,1,0,Propeller Knight,Male,Adult,Adult,0,0,Human,A,SC,No,0,0,0,0,0
SK_Shield,SK,Shovel Knight: Shovel of Hope,Jun-14,,Action,Platform,Yacht Club Games,Yacht Club Games,USA,Multi,7,No,1,0,10,2,17%,TR,M,9,1,11%,8.8,9,9,8,8.7,North America,2014,1,0,Shield Knight,Female,Adult,Adult,0,1,Human,P,MC,Yes,0,0,1,0,1
SK_Shovel,SK,Shovel Knight: Shovel of Hope,Jun-14,,Action,Platform,Yacht Club Games,Yacht Club Games,USA,Multi,7,No,1,0,10,2,17%,TR,M,9,1,11%,8.8,9,9,8,8.7,North America,2014,1,0,Shovel Knight,Male,Adult,Adult,1,0,Human,P,PA,No,0,0,0,0,0
SK_Specter,SK,Shovel Knight: Shovel of Hope,Jun-14,,Action,Platform,Yacht Club Games,Yacht Club Games,USA,Multi,7,No,1,0,10,2,17%,TR,M,9,1,11%,8.8,9,9,8,8.7,North America,2014,1,0,Specter Knight,Male,Adult,Adult,0,0,Human,A,SC,No,0,0,0,0,0
SK_Tinked,SK,Shovel Knight: Shovel of Hope,Jun-14,,Action,Platform,Yacht Club Games,Yacht Club Games,USA,Multi,7,No,1,0,10,2,17%,TR,M,9,1,11%,8.8,9,9,8,8.7,North America,2014,1,0,Tinked Knight,Male,Adult,Adult,0,0,Human,A,SC,No,0,0,0,0,0
SK_Treasure,SK,Shovel Knight: Shovel of Hope,Jun-14,,Action,Platform,Yacht Club Games,Yacht Club Games,USA,Multi,7,No,1,0,10,2,17%,TR,M,9,1,11%,8.8,9,9,8,8.7,North America,2014,1,0,Treasure Knight,Male,Adult,Adult,0,0,Human,A,SC,No,0,0,0,0,0
SMO_Bowser,SMO,Super Mario Odyssey,Oct-17,Super Mario,Action-adventure,Action-adventure,Nintendo EDP,Nintendo,JPN,Nintendo Switch,7,No,1,0,3,2,40%,SR,M,11,1,9%,9.7,9.5,10,10,9.8,Asia,2017,1,0,Bowser,Male,Unknown,Unknown,0,0,Humanoid,A,MA,No,0,0,0,0,0
SMO_Cappy,SMO,Super Mario Odyssey,Oct-17,Super Mario,Action-adventure,Action-adventure,Nintendo EDP,Nintendo,JPN,Nintendo Switch,7,No,1,0,3,2,40%,SR,M,11,1,9%,9.7,9.5,10,10,9.8,Asia,2017,1,0,Cappy,Male,Unknown,Unknown,1,0,Animated Object,P,SK,No,0,0,0,0,0
SMO_Mario,SMO,Super Mario Odyssey,Oct-17,Super Mario,Action-adventure,Action-adventure,Nintendo EDP,Nintendo,JPN,Nintendo Switch,7,No,1,0,3,2,40%,SR,M,11,1,9%,9.7,9.5,10,10,9.8,Asia,2017,1,0,Mario,Male,Adult,Adult,1,0,Human,P,PA,No,0,0,0,0,0
SMO_Peach,SMO,Super Mario Odyssey,Oct-17,Super Mario,Action-adventure,Action-adventure,Nintendo EDP,Nintendo,JPN,Nintendo Switch,7,No,1,0,3,2,40%,SR,M,11,1,9%,9.7,9.5,10,10,9.8,Asia,2017,1,0,Peach,Female,Adult,Adult,0,2,Human,P,MC,Yes,0,1,1,0,2
SMO_Tiara,SMO,Super Mario Odyssey,Oct-17,Super Mario,Action-adventure,Action-adventure,Nintendo EDP,Nintendo,JPN,Nintendo Switch,7,No,1,0,3,2,40%,SR,M,11,1,9%,9.7,9.5,10,10,9.8,Asia,2017,1,0,Tiara,Female,Unknown,Unknown,0,2,Animated Object,P,SC,No,0,1,1,0,2
SSDT_Commander,SSDT,Sekiro: Shadows Die Twice,Mar-19,,Action-adventure,Action-adventure,FromSoftware,Activision,JPN,Multi,18,No,1,0,7,1,13%,TR,M,7,0,0%,9,9,9.5,9,9.1,Asia,2019,1,1,Commander,Male,Adult,Adult,0,0,Human,A,SC,No,0,0,0,0,0
SSDT_Emma,SSDT,Sekiro: Shadows Die Twice,Mar-19,,Action-adventure,Action-adventure,FromSoftware,Activision,JPN,Multi,18,No,1,0,7,1,13%,TR,M,7,0,0%,9,9,9.5,9,9.1,Asia,2019,1,1,Emma,Female,Adult,Adult,0,0,Human,B,SC,No,0,0,0,0,0
SSDT_Genichiro,SSDT,Sekiro: Shadows Die Twice,Mar-19,,Action-adventure,Action-adventure,FromSoftware,Activision,JPN,Multi,18,No,1,0,7,1,13%,TR,M,7,0,0%,9,9,9.5,9,9.1,Asia,2019,1,1,Genichiro,Male,Adult,Adult,0,0,Human,A,MA,No,0,0,0,0,0
SSDT_Isshin,SSDT,Sekiro: Shadows Die Twice,Mar-19,,Action-adventure,Action-adventure,FromSoftware,Activision,JPN,Multi,18,No,1,0,7,1,13%,TR,M,7,0,0%,9,9,9.5,9,9.1,Asia,2019,1,1,Isshin,Male,Elderly,Elderly,0,0,Human,A,MC,No,0,0,0,0,0
SSDT_Kuro,SSDT,Sekiro: Shadows Die Twice,Mar-19,,Action-adventure,Action-adventure,FromSoftware,Activision,JPN,Multi,18,No,1,0,7,1,13%,TR,M,7,0,0%,9,9,9.5,9,9.1,Asia,2019,1,1,Kuro Divine Lord,Male,Child,Child,0,1,Human,P,DA,No,0,1,0,0,1
SSDT_Owl,SSDT,Sekiro: Shadows Die Twice,Mar-19,,Action-adventure,Action-adventure,FromSoftware,Activision,JPN,Multi,18,No,1,0,7,1,13%,TR,M,7,0,0%,9,9,9.5,9,9.1,Asia,2019,1,1,Owl,Male,Elderly,Elderly,0,0,Human,B,SC,No,0,0,0,0,0
SSDT_Sculptor,SSDT,Sekiro: Shadows Die Twice,Mar-19,,Action-adventure,Action-adventure,FromSoftware,Activision,JPN,Multi,18,No,1,0,7,1,13%,TR,M,7,0,0%,9,9,9.5,9,9.1,Asia,2019,1,1,Sculptor,Male,Elderly,Elderly,0,0,Human,B,SC,No,0,0,0,0,0
SSDT_Sekiro,SSDT,Sekiro: Shadows Die Twice,Mar-19,,Action-adventure,Action-adventure,FromSoftware,Activision,JPN,Multi,18,No,1,0,7,1,13%,TR,M,7,0,0%,9,9,9.5,9,9.1,Asia,2019,1,1,Sekiro Wolf,Male,Adult,Adult,1,0,Human,P,PA,No,0,0,0,0,0
TBOIR_???,TBOIR,The Binding of Isaac: Rebirth,Nov-14,,RPG,Roguelike,Nicalis,Nicalis,USA,Multi,16,No,1,0,7,4,36%,TR,M,3,0,0%,8.4,10,9,8,8.9,North America,2014,1,0,???,Male,Child,Child,1,0,Human,P,MC,No,0,0,0,0,0
TBOIR_Azazel,TBOIR,The Binding of Isaac: Rebirth,Nov-14,,RPG,Roguelike,Nicalis,Nicalis,USA,Multi,16,No,1,0,7,4,36%,TR,M,3,0,0%,8.4,10,9,8,8.9,North America,2014,1,0,Azazel,Male,Child,Child,1,0,Human,P,SC,No,0,0,0,0,0
TBOIR_Cain,TBOIR,The Binding of Isaac: Rebirth,Nov-14,,RPG,Roguelike,Nicalis,Nicalis,USA,Multi,16,No,1,0,7,4,36%,TR,M,3,0,0%,8.4,10,9,8,8.9,North America,2014,1,0,Cain,Male,Child,Child,1,0,Human,P,MC,No,0,0,0,0,0
TBOIR_Eve,TBOIR,The Binding of Isaac: Rebirth,Nov-14,,RPG,Roguelike,Nicalis,Nicalis,USA,Multi,16,No,1,0,7,4,36%,TR,M,3,0,0%,8.4,10,9,8,8.9,North America,2014,1,0,Eve,Female,Child,Child,1,0,Human,P,SC,No,0,0,0,0,0
TBOIR_Isaac,TBOIR,The Binding of Isaac: Rebirth,Nov-14,,RPG,Roguelike,Nicalis,Nicalis,USA,Multi,16,No,1,0,7,4,36%,TR,M,3,0,0%,8.4,10,9,8,8.9,North America,2014,1,0,Isaac,Male,Child,Child,1,0,Human,P,PA,No,0,0,0,0,0
TBOIR_Judas,TBOIR,The Binding of Isaac: Rebirth,Nov-14,,RPG,Roguelike,Nicalis,Nicalis,USA,Multi,16,No,1,0,7,4,36%,TR,M,3,0,0%,8.4,10,9,8,8.9,North America,2014,1,0,Judas,Male,Child,Child,1,0,Human,P,MC,No,0,0,0,0,0
TBOIR_Lazarus,TBOIR,The Binding of Isaac: Rebirth,Nov-14,,RPG,Roguelike,Nicalis,Nicalis,USA,Multi,16,No,1,0,7,4,36%,TR,M,3,0,0%,8.4,10,9,8,8.9,North America,2014,1,0,Lazarus,Male,Child,Child,1,0,Human,P,SC,No,0,0,0,0,0
TBOIR_Magdalene,TBOIR,The Binding of Isaac: Rebirth,Nov-14,,RPG,Roguelike,Nicalis,Nicalis,USA,Multi,16,No,1,0,7,4,36%,TR,M,3,0,0%,8.4,10,9,8,8.9,North America,2014,1,0,Magdalene,Female,Child,Child,1,0,Human,P,MC,No,0,0,0,0,0
TBOIR_Mother,TBOIR,The Binding of Isaac: Rebirth,Nov-14,,RPG,Roguelike,Nicalis,Nicalis,USA,Multi,16,No,1,0,7,4,36%,TR,M,3,0,0%,8.4,10,9,8,8.9,North America,2014,1,0,Mother,Female,Adult,Adult,0,0,Human,A,MA,No,0,0,0,0,0
TBOIR_Samson,TBOIR,The Binding of Isaac: Rebirth,Nov-14,,RPG,Roguelike,Nicalis,Nicalis,USA,Multi,16,No,1,0,7,4,36%,TR,M,3,0,0%,8.4,10,9,8,8.9,North America,2014,1,0,Samson,Male,Child,Child,1,0,Human,P,SC,No,0,0,0,0,0
TBOIR_The,TBOIR,The Binding of Isaac: Rebirth,Nov-14,,RPG,Roguelike,Nicalis,Nicalis,USA,Multi,16,No,1,0,7,4,36%,TR,M,3,0,0%,8.4,10,9,8,8.9,North America,2014,1,0,The Lost,Non-binary,Child,Child,1,0,Human,P,SC,No,0,0,0,0,0
TINGWD_Creator,TINGWD,There is No Game: Wrong Dimension,Aug-20,,Interactive Story,Interactive Story,Draw Me A Pixel,Draw Me A Pixel,FRA,Computer,7,No,1,1,3,2,40%,TR,M,6,2,33%,8.8,NA,NA,9.6,9.2,Europe,2020,1,1,Creator,Male,Adult,Adult,0,0,Human,A,SC,No,0,0,0,0,0
TINGWD_Game,TINGWD,There is No Game: Wrong Dimension,Aug-20,,Interactive Story,Interactive Story,Draw Me A Pixel,Draw Me A Pixel,FRA,Computer,7,No,1,1,3,2,40%,TR,M,6,2,33%,8.8,NA,NA,9.6,9.2,Europe,2020,1,1,Game,Male,Unknown,Unknown,0,0,Robot,P,DA,No,0,0,0,0,0
TINGWD_GiGi,TINGWD,There is No Game: Wrong Dimension,Aug-20,,Interactive Story,Interactive Story,Draw Me A Pixel,Draw Me A Pixel,FRA,Computer,7,No,1,1,3,2,40%,TR,M,6,2,33%,8.8,NA,NA,9.6,9.2,Europe,2020,1,1,GiGi,Female,Unknown,Unknown,0,1,Robot,P,MC,Yes,0,0,1,0,1
TINGWD_Glitch,TINGWD,There is No Game: Wrong Dimension,Aug-20,,Interactive Story,Interactive Story,Draw Me A Pixel,Draw Me A Pixel,FRA,Computer,7,No,1,1,3,2,40%,TR,M,6,2,33%,8.8,NA,NA,9.6,9.2,Europe,2020,1,1,Glitch,Male,Unknown,Unknown,0,0,Robot,A,MA,No,0,0,0,0,0
TINGWD_User,TINGWD,There is No Game: Wrong Dimension,Aug-20,,Interactive Story,Interactive Story,Draw Me A Pixel,Draw Me A Pixel,FRA,Computer,7,No,1,1,3,2,40%,TR,M,6,2,33%,8.8,NA,NA,9.6,9.2,Europe,2020,1,1,User,Non-binary,Unknown,Unknown,1,0,Human,P,PA,No,0,0,0,0,0
TLOU_Bill,TLOU,The Last of Us,Jun-13,,Action-adventure,Action-adventure,Naughty Dog,Sony Computer Entertainment,USA,PS3,18,No,1,0,6,3,33%,TR,M,7,0,0%,9.5,10,10,8,9.4,North America,2013,1,0,Bill,Male,Middle-aged,Middle-aged,0,0,Human,P,SC,No,0,0,0,0,0
TLOU_David,TLOU,The Last of Us,Jun-13,,Action-adventure,Action-adventure,Naughty Dog,Sony Computer Entertainment,USA,PS3,18,No,1,0,6,3,33%,TR,M,7,0,0%,9.5,10,10,8,9.4,North America,2013,1,0,David,Male,Adult,Adult,0,0,Human,A,SC,No,0,0,0,0,0
TLOU_Ellie,TLOU,The Last of Us,Jun-13,,Action-adventure,Action-adventure,Naughty Dog,Sony Computer Entertainment,USA,PS3,18,No,1,0,6,3,33%,TR,M,7,0,0%,9.5,10,10,8,9.4,North America,2013,1,0,Ellie,Female,14,Child,0,0,Human,P,DA,No,0,0,0,0,0
TLOU_Henry,TLOU,The Last of Us,Jun-13,,Action-adventure,Action-adventure,Naughty Dog,Sony Computer Entertainment,USA,PS3,18,No,1,0,6,3,33%,TR,M,7,0,0%,9.5,10,10,8,9.4,North America,2013,1,0,Henry,Male,25,Adult,0,0,Human,P,SC,No,0,0,0,0,0
TLOU_Joel,TLOU,The Last of Us,Jun-13,,Action-adventure,Action-adventure,Naughty Dog,Sony Computer Entertainment,USA,PS3,18,No,1,0,6,3,33%,TR,M,7,0,0%,9.5,10,10,8,9.4,North America,2013,1,0,Joel,Male,52,Middle-aged,1,0,Human,P,PA,No,0,0,0,0,0
TLOU_Marlene,TLOU,The Last of Us,Jun-13,,Action-adventure,Action-adventure,Naughty Dog,Sony Computer Entertainment,USA,PS3,18,No,1,0,6,3,33%,TR,M,7,0,0%,9.5,10,10,8,9.4,North America,2013,1,0,Marlene,Female,Adult,Adult,0,0,Human,A,MC,No,0,0,0,0,0
TLOU_Sam,TLOU,The Last of Us,Jun-13,,Action-adventure,Action-adventure,Naughty Dog,Sony Computer Entertainment,USA,PS3,18,No,1,0,6,3,33%,TR,M,7,0,0%,9.5,10,10,8,9.4,North America,2013,1,0,Sam,Male,13,Child,0,0,Human,P,SC,No,0,0,0,0,0
TLOU_Tess,TLOU,The Last of Us,Jun-13,,Action-adventure,Action-adventure,Naughty Dog,Sony Computer Entertainment,USA,PS3,18,No,1,0,6,3,33%,TR,M,7,0,0%,9.5,10,10,8,9.4,North America,2013,1,0,Tess,Female,Adult,Adult,0,0,Human,P,SC,No,0,0,0,0,0
TLOU_Tommy,TLOU,The Last of Us,Jun-13,,Action-adventure,Action-adventure,Naughty Dog,Sony Computer Entertainment,USA,PS3,18,No,1,0,6,3,33%,TR,M,7,0,0%,9.5,10,10,8,9.4,North America,2013,1,0,Tommy,Male,45,Middle-aged,0,0,Human,P,SC,No,0,0,0,0,0
TLOU2_Abby,TLOU2,The Last of Us Part II,Jun-20,,Action-adventure,Action-adventure,Naughty Dog,Sony Interactive Entertaiment,USA,PS4,18,No,2,2,6,5,45%,TR,M,11,2,18%,9.3,8.5,10,8,9,North America,2020,1,1,Abby,Female,20,Young adult,1,0,Human,B,PA,No,0,0,0,0,0
TLOU2_Dina,TLOU2,The Last of Us Part II,Jun-20,,Action-adventure,Action-adventure,Naughty Dog,Sony Interactive Entertaiment,USA,PS4,18,No,2,2,6,5,45%,TR,M,11,2,18%,9.3,8.5,10,8,9,North America,2020,1,1,Dina,Female,Young adult,Young adult,0,0,Human,B,MC,Yes,0,0,0,0,0
TLOU2_Ellie,TLOU2,The Last of Us Part II,Jun-20,,Action-adventure,Action-adventure,Naughty Dog,Sony Interactive Entertaiment,USA,PS4,18,No,2,2,6,5,45%,TR,M,11,2,18%,9.3,8.5,10,8,9,North America,2020,1,1,Ellie,Female,19,Young adult,1,0,Human,B,PA,No,0,0,0,0,0
